ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;DOTTORI
2017;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;12
2017;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;28
2017;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;2
2017;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;1
2017;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;1
2017;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;11
2017;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;12
2017;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;9;Health and welfare;M;6
2017;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;9;Health and welfare;F;9
2017;07201;Bari - Università degli studi;Puglia;SUD;Dottorato di ricerca;10;Services;M;1
2017;07202;Bari - Politecnico;Puglia;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;3
2017;07202;Bari - Politecnico;Puglia;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;19
2017;07202;Bari - Politecnico;Puglia;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;7
2017;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Puglia;SUD;Dottorato di ricerca;4;Business, administration and law;F;1
2017;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Puglia;SUD;Dottorato di ricerca;4;Business, administration and law;M;6
2017;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;1;Education;F;2
2017;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;2;Arts and humanities;M;8
2017;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;2;Arts and humanities;F;10
2017;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;M;3
2017;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;F;9
2017;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;4;Business, administration and law;M;6
2017;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;4;Business, administration and law;F;7
2017;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;19
2017;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;23
2017;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;15
2017;07501;Lecce - Università del Salento;Puglia;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;16
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Dottorato di ricerca;2;Arts and humanities;M;3
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Dottorato di ricerca;2;Arts and humanities;F;8
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;M;1
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;8
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;3
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;3
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;3
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;4
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;11
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Dottorato di ricerca;9;Health and welfare;F;1
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;1;Education;F;1
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;2;Arts and humanities;M;8
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;2;Arts and humanities;F;10
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;M;3
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;F;9
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;4;Business, administration and law;F;6
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;4;Business, administration and law;M;1
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;26
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;32
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;2
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;1
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;31
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;17
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Dottorato di ricerca;9;Health and welfare;F;3
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;3;Social sciences, journalism and information;F;2
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;4;Business, administration and law;M;1
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;4;Business, administration and law;F;3
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;8
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;1
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;2
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;1
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;9;Health and welfare;F;12
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;9;Health and welfare;M;6
2017;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;Dottorato di ricerca;4;Business, administration and law;M;4
2017;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;Dottorato di ricerca;4;Business, administration and law;F;8
2017;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;13
2017;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;13
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;1;Education;M;2
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;1;Education;F;3
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;2;Arts and humanities;M;13
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;2;Arts and humanities;F;16
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;3;Social sciences, journalism and information;M;6
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;3;Social sciences, journalism and information;F;8
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;4;Business, administration and law;F;17
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;4;Business, administration and law;M;14
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;23
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;26
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;16
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;23
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;8
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;5
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;9;Health and welfare;M;8
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;9;Health and welfare;F;13
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;10;Services;M;1
2017;08301;Messina - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;2;Arts and humanities;M;10
2017;08301;Messina - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;2;Arts and humanities;F;21
2017;08301;Messina - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;3;Social sciences, journalism and information;M;8
2017;08301;Messina - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;3;Social sciences, journalism and information;F;6
2017;08301;Messina - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;4;Business, administration and law;F;14
2017;08301;Messina - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;4;Business, administration and law;M;7
2017;08301;Messina - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;31
2017;08301;Messina - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;25
2017;08301;Messina - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;3
2017;08301;Messina - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;9
2017;08301;Messina - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;8
2017;08301;Messina - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;2
2017;08301;Messina - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;9;Health and welfare;F;14
2017;08301;Messina - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;9;Health and welfare;M;11
2017;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Dottorato di ricerca;1;Education;M;1
2017;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Dottorato di ricerca;3;Social sciences, journalism and information;M;1
2017;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Dottorato di ricerca;4;Business, administration and law;M;2
2017;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;1
2017;08701;Catania - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;2;Arts and humanities;M;5
2017;08701;Catania - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;2;Arts and humanities;F;5
2017;08701;Catania - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;3;Social sciences, journalism and information;M;3
2017;08701;Catania - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;3;Social sciences, journalism and information;F;3
2017;08701;Catania - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;4;Business, administration and law;F;5
2017;08701;Catania - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;4;Business, administration and law;M;3
2017;08701;Catania - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;37
2017;08701;Catania - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;31
2017;08701;Catania - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;10
2017;08701;Catania - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;8
2017;08701;Catania - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;7
2017;08701;Catania - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;4
2017;08701;Catania - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;9;Health and welfare;M;6
2017;08701;Catania - Università degli studi;Sicilia;ISOLE;Dottorato di ricerca;9;Health and welfare;F;12
2017;09001;Sassari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;2;Arts and humanities;F;8
2017;09001;Sassari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;2;Arts and humanities;M;8
2017;09001;Sassari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;3;Social sciences, journalism and information;M;2
2017;09001;Sassari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;3;Social sciences, journalism and information;F;7
2017;09001;Sassari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;4;Business, administration and law;M;8
2017;09001;Sassari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;4;Business, administration and law;F;3
2017;09001;Sassari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;9
2017;09001;Sassari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;7
2017;09001;Sassari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;2
2017;09001;Sassari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;3
2017;09001;Sassari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;17
2017;09001;Sassari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;24
2017;09001;Sassari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;9;Health and welfare;F;12
2017;09001;Sassari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;9;Health and welfare;M;9
2017;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;2;Arts and humanities;M;18
2017;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;2;Arts and humanities;F;9
2017;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;3;Social sciences, journalism and information;F;8
2017;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;3;Social sciences, journalism and information;M;4
2017;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;4;Business, administration and law;M;11
2017;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;4;Business, administration and law;F;6
2017;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;20
2017;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;36
2017;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;6
2017;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;32
2017;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;17
2017;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;9;Health and welfare;F;8
2017;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Dottorato di ricerca;9;Health and welfare;M;2
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;1;Education;F;74
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;1;Education;M;30
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;2;Arts and humanities;M;487
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;2;Arts and humanities;F;660
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;3;Social sciences, journalism and information;M;339
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;3;Social sciences, journalism and information;F;504
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;4;Business, administration and law;M;512
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;4;Business, administration and law;F;593
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;1256
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;1472
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;129
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;32
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;737
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;1426
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;286
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;234
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;9;Health and welfare;F;824
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;9;Health and welfare;M;441
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;10;Services;F;8
2017;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;10;Services;M;20
2016;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;2;Arts and Humanities;F;24
2016;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;2;Arts and Humanities;M;21
2016;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;3;Social sciences, journalism and information;F;18
2016;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;3;Social sciences, journalism and information;M;14
2016;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;4;Business, administration and law;F;14
2016;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;4;Business, administration and law;M;12
2016;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;30
2016;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;37
2016;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;3
2016;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;6
2016;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;13
2016;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;13
2016;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;9;Health and welfare;F;54
2016;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;9;Health and welfare;M;24
2016;00102;Torino - Politecnico;Piemonte;NORD-OVEST;Dottorato di ricerca;2;Arts and Humanities;F;20
2016;00102;Torino - Politecnico;Piemonte;NORD-OVEST;Dottorato di ricerca;2;Arts and Humanities;M;4
2016;00102;Torino - Politecnico;Piemonte;NORD-OVEST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;7
2016;00102;Torino - Politecnico;Piemonte;NORD-OVEST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;13
2016;00102;Torino - Politecnico;Piemonte;NORD-OVEST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;3
2016;00102;Torino - Politecnico;Piemonte;NORD-OVEST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;27
2016;00102;Torino - Politecnico;Piemonte;NORD-OVEST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;30
2016;00102;Torino - Politecnico;Piemonte;NORD-OVEST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;72
2016;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;Dottorato di ricerca;2;Arts and Humanities;F;2
2016;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;Dottorato di ricerca;2;Arts and Humanities;M;3
2016;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;Dottorato di ricerca;4;Business, administration and law;F;2
2016;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;Dottorato di ricerca;4;Business, administration and law;M;2
2016;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;18
2016;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;10
2016;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;Dottorato di ricerca;9;Health and welfare;F;5
2016;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;Dottorato di ricerca;9;Health and welfare;M;8
2016;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;2;Arts and Humanities;F;13
2016;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;2;Arts and Humanities;M;13
2016;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;3;Social sciences, journalism and information;F;2
2016;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;3;Social sciences, journalism and information;M;3
2016;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;4;Business, administration and law;F;9
2016;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;4;Business, administration and law;M;15
2016;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;54
2016;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;46
2016;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;5
2016;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;16
2016;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;25
2016;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;35
2016;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;9;Health and welfare;F;25
2016;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;9;Health and welfare;M;14
2016;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;99;Field unknown;F;3
2016;01001;Genova - Università degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;99;Field unknown;M;5
2016;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Dottorato di ricerca;4;Business, administration and law;F;4
2016;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Dottorato di ricerca;4;Business, administration and law;M;5
2016;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;3;Social sciences, journalism and information;F;2
2016;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;3;Social sciences, journalism and information;M;1
2016;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;4;Business, administration and law;M;2
2016;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;12
2016;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;9
2016;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;3
2016;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;1
2016;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;9;Health and welfare;F;11
2016;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;9;Health and welfare;M;5
2016;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;99;Field unknown;F;8
2016;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;99;Field unknown;M;12
2016;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;2;Arts and Humanities;F;17
2016;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;2;Arts and Humanities;M;13
2016;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;3;Social sciences, journalism and information;F;8
2016;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;3;Social sciences, journalism and information;M;10
2016;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;4;Business, administration and law;F;31
2016;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;4;Business, administration and law;M;21
2016;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;19
2016;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;41
2016;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;4
